2854	m	love	10	10	5	5	I ' m gon na love you like I ' m indestructible .
18368098	music	love	8	8	6	6	At 15 , he grew to love hip-hop music .
18368695	land	love	17	17	15	15	At 16 he moved to the countryside where , as a farmer Chen learned to love the land and became in awe of its splendor .
18378291	mountain-climbing	loved	11	11	8	8	As well as painting and orchids , he loved shooting and mountain-climbing .
18387129	page	love	7	7	5	5	As with Kitsch , I love the page and it is very informative .
18412502	place	love	12	12	10	10	As Yale History Professor John Merriman said , `` I love this place .
18431373	music	loved	7	7	6	6	Apparently , he and I both loved music and Cuisine .
18433959	art	love	4	4	3	3	Apparently , Mor-Taxans love art , as evidence by renegade Quinn , whose works are very valuable among humans .
18435889	idea	love	6	6	4	4	Apparently some people just love the idea of hierarchy .
18439243	man	loved	17	17	14	14	Apparently , this earned him the enduring enmity of the impressionable boy , who loved the older man dearly .
18440296	peek-a-boo	loved	8	8	7	7	Apparently , when she was little she loved peek-a-boo .
18463957	contest	Loves	5	5	3	3	April 2013 ContestWiki Loves Monuments-style contest to challenge users to make videos for Wikipedia articles .
18478386	intertwine	loves	24	24	23	23	Applying a modern twist to the classic fairy tale , the story follows the contentious relationship between two stepsisters as their lives and loves intertwine .
18485329	o	love	6	6	29	29	Approaching the last race and Tot o is on the verge of collapsing morally , but his friends and the lovely Dorina , which Tot o was madly in love , you invent a trick so clever as to deceive even the Devil .
18496104	Men	Loves	43	43	25	25	Appearing as elves in the CBS promos were puppet versions of CBS stars Jeff Probst from Survivor , Ray Romano and Doris Roberts from Everybody Loves Raymond , William Petersen and Marg Helgenberger from CSI , Charlie Sheen from Two and a Half Men , Phil Simms and Greg Gumbel from The NFL on CBS , and late-night talk show host David Letterman .
18510286	car	loves	6	6	3	3	A princess that loves her little car and setting records .
18529144	idea	loved	19	19	17	17	A-Plus -LRB- Birchett and Shelton -RRB- and D'Mile wrote and presented the song to Lopez , who loved the idea of it , but thought the track to be `` very generic '' .
18538716	Dex	love	5	5	4	4	April confesses that she love Dex too and they get back together .
18540367	back	loves	13	13	11	11	April is mad at Andy for not telling her that he loves her back , and the missing Li'l Sebastian is Tom ' s fault .
18541007	comedy	love	26	26	25	25	April MacIntyre , in Monsters and Critics , called the show `` genius '' and stated `` the anecdotes are priceless for those who truly love comedy , comics and stand up as an art form .
18542543	somebody	love	15	15	14	14	April tells Dexter that she loves him but Dexter tells April he can not love somebody who is so deceitful .
18551149	life	love	19	19	18	18	As the character aged on-screen , he endured a `` turbulent upbringing '' due his mother ' s love life .
18551248	interest	love	37	37	36	36	As the character ' s storyline progressed , he became `` one of the most devious characters on daytime '' as part of a Gothic plot in which Adam secretly torments Ashley , Victor ' s love interest , to get revenge on his father .
18575273	tune	loved	3	3	1	1	Astaire loved the tune , but Sandrich passed on it .
18576861	interest	love	23	23	22	22	As something of an in-joke , when the novels were adapted for the cinema , Firth was cast as Jones ' s love interest , Mark Darcy .
18584835	medicine	love	36	36	34	34	As stated by Representative Ron Paul , of Texas , `` But the FDA and the drug companies are in bed together and they squeeze out competitions and build up their monopolies and they love government medicine because they make more money .
18592760	segment	loved	28	28	25	25	As such , the sketch opened the first episode and received a positive reception ; Jay Leno called to inform Jeselnik `` how much he loved the cancer segment .
18599310	pink	loves	6	6	5	5	A stereotypical feminine girl who loves pink and other girly things .
18605518	interest	love	22	22	21	21	As the apes raise their rifles to beat Breck to death , Lisa -LRB- Natalie Trundy -RRB- , Caesar ' s love interest , voices her objection , `` NO !
18608774	comfort	love	33	33	29	29	As she wrote in his obituary , Emma `` was deeply impressed with his fervor and complete abandonment to the cause , so unlike most American revolutionists , who love their ease and comfort too well to risk them for their ideals .
18622039	job	loves	11	11	8	8	A State Department spokesperson said that Clinton `` loves her present job and is not looking for another one .
18633230	academy	love	9	9	5	5	Associate members are people who love magic and the academy .
18647358	dog	loves	27	27	22	22	As per the title , I recall hearing -LRB- or reading -RRB- this Latin phrase that translates to `` -LSB- He -RSB- loves the wine and the dog '' .
18648751	dad	loving	58	58	53	53	As Phil Vischer mentioned in an interview on the DVD edition that he hoped that kids who saw the heroes refuse to sing the song would recognize its negative context as unacceptable , but concerned and unhappy parents wrote to Big Idea , complaining that their kids were singing in public about not loving their mom or their dad or not going to church or school .
18652739	love	loved	46	46	51	51	As the composer said this piece is a `` musical illustration to the ballad of the same name '' , Her lover does this and watches as she `` quivers '' - presumably in her death-throes - and he sings a lament to `` my true love , whom I once loved so dearly '' and who shall be buried on `` The Banks of Green Willow '' -LRB- Butterworth ' s capitalisation -RRB- .
18663734	interest	love	59	59	58	58	As the vehicles are about to collide with a tractor tailor , it is revealed that all the events of the movie were actually a drug-induced hallucination , imagined by an overly medicated , soon to be released mental patient named Donald , who fantasized himself as the clown and his nurse Fay as his alter-ego ' s love interest .
18663988	interest	love	13	13	12	12	As the video advances , the guys -LRB- with Christina ' s love interest in there -RRB- join the beach party .
18686415	music	loved	6	6	4	4	As the three men loved country music and wanted to perform , they quickly became friends and formed a band together .
18699181	mother	love	20	20	18	18	As the group was departing Aztakea , Lauwers was reported to have sat up and repeated `` I love my mother '' , causing Kasso to resume the attack until he was certain that Lauwers had died .
18703832	husband	love	25	25	21	21	As their king , Khan has a family of two children and a wife , his queen , all of whom love their father and husband unflinchingly .
18704118	water	love	8	8	7	7	As their name would imply these dogs love water .
18719282	word	love	29	29	27	27	As the finale comes up , the children rise their letters but since Luke is stuck still hovering over the world , the phrase reads `` We love the word , '' which turns worse when the `` F '' comes down , ending with the phrase `` We love the F word .
18719282	word	love	52	52	49	49	As the finale comes up , the children rise their letters but since Luke is stuck still hovering over the world , the phrase reads `` We love the word , '' which turns worse when the `` F '' comes down , ending with the phrase `` We love the F word .
18730753	girl	love	15	15	21	21	As the murders continue , Veera stumbles upon Sukanya -LRB- Sameera Reddy -RRB- , a girl whom he has been in love with since 10th grade .
18732889	fact	love	49	49	47	47	As the narrator , later on in the song , confidently proclaims to the girl that he will `` grab her hands '' -LRB- `` `` -RRB- and then she will go with him -LRB- `` `` -RRB- , he suggests in the end that she can love the fact that he has nothing -LRB- `` `` -RRB- .
18768800	chocolate	loves	4	4	8	8	A soldier offers them chocolate , which Audrey loves , but it quickly makes her sick again .
18782553	game	loves	34	34	32	32	At that moment , Coach remotely detonates the bomb , killing Hennessey and prison guard Ulrich , and proceeds to break the fourth wall by looking into the camera and stating he loves this game .
18794015	man	loved	23	23	27	27	At school Aparna meets a new student named Abhimanyu , whose father is a famous playwright , Yatheendran -LRB- Mammootty -RRB- , a man whom she once loved .
18794259	music	loved	41	41	40	40	At school he was a smart kid that had many friends and he used to participate in many after school activities which became his hobbies and mostly various lessons and studies in dancing , Of course as a kid he loved music and used to listen a lot to it , when he grew up he also learned to play the guitar just like his dad .
18799367	woman	loved	54	54	53	53	At some point during their travels , they revealed their true feelings for and to one another , began a physical relationship -LRB- resulting in Fidelma ' s pregnancy -RRB- and entered into a temporary marriage of a year and a day -LRB- with Fidelma as Eadulf ' s ben charrthach or `` loved woman '' and Eadulf as Fidelma ' s fer comtha -RRB- .
18801160	interest	love	21	21	20	20	At some point on the mission , Bond meets the principal Bond girl , a character portraying Bond ' s love interest or one of his main sex objects .
18804883	game	loved	14	14	12	12	At that time , Moorhouse , a very distinguished writer , who loved the game immensely , decided to chronicle the cricketing events of the summer .
18813348	comfort	loved	16	16	15	15	At that time this was the only group of taarab music founded by Sultan who loved comfort and luxury Barghash Said .
18822766	game	loved	17	17	15	15	At that time , he was a reflection of Shobu , a young kid who loved the game above all else .
18835635	interest	love	12	12	11	11	At Rest '' , playing Brian Donovan , Spade ' s love interest for the rest of the series .
18835636	interest	love	11	11	10	10	At Rest '' portraying Brian Donovan , Spade ' s love interest for the rest of the series .
18838643	Middle	loves	9	9	3	3	Atsushi , who loves Japanese castles and the Japanese Middle Ages -LRB- characterized by civil wars -RRB- , also collects Japanese swords .
18855253	fish	loves	4	4	3	3	A true artist loves fish , potatoes and vegetables .
18890286	society	love	23	23	19	19	At last , every one had realised that after death only love and affection will come with us so love the people and society .
18902149	worship	love	22	22	21	21	At HM , Doug Van Pelt told that the release `` has the best of both worlds for discriminating believers that love worship but hate cheese .
18903452	music	love	6	6	5	5	At home she learned to love music , her first public performance was at the age of eight , in a work in her College of La Divina Pastora .
18917598	job	loves	7	7	5	5	A total gearhead , he loves his job - - probably a little too much , as he can be very hard to relax when he gets fired up .
18924618	photograph	loved	19	19	17	17	At judging , Ann admitted that she struggled in her photo shoot , but the judges nevertheless loved her photograph , and she was called first for the fourth successive time .
18924653	photo	loved	15	15	13	13	At judging panel , Lucy became the brightest girl , as the judges loved her photo and it was unanimously considered gorgeous .
18935497	anyone	loves	12	12	8	8	At one point Cristian tells Evangeline that he loves her more than anyone else in his life .
18936851	business	loved	10	10	7	7	At one point he stated that he loved the wrestling business more than anything else in the world .
18938503	son	love	14	14	11	11	At one point , Jeff rejects Billy when he refuses to love his `` son '' , but it just turns out the spider was possessed by a cow-spider demon .
18956012	approach	loved	9	9	6	6	At live shows , the fans loved the new approach , and with some adjustments , the band was able to perform many of their classic tunes .
18973453	swimming	loves	5	5	4	4	A tomboyish girl who loves swimming , as well as flowers .
18975532	Company	Loves	15	15	14	14	As part of Charles ' Grammy Award for Album of the Year winning Genius Loves Company , the song proved to be the most popular and critically acclaimed on the album .
18978747	letter	love	10	10	9	9	As part of painter Francesco LoCastro ' s `` love letter to Miami , '' he photographed and painted Dino Felipe for an exhibit at Butter Gallery .
18978851	interest	love	23	23	22	22	As part of promotion , a music video was shot in New York City and featured Chace Crawford as Lewis ' s love interest .
18979760	hunt	Loves	10	10	6	6	As part of the 2012 Wiki Loves Monuments photo scavenge hunt , local Seattle Wikipedians will be meeting in September for a photo tour of a neighborhood in the city .
18984568	nursemaid	loves	7	7	4	4	A spoiled young prince loves his elderly nursemaid .
18987890	golf	loves	8	8	5	5	A sporty type , she loves tennis and golf -LRB- she has a handicap of 6 at St Andrews -RRB- and objects to `` Tubbby '' Parsloe ' s physique , insisting he cut back on the pleasures of the table , much to his resentment .
19009863	anyone	love	8	8	7	7	As she feels that she can not love anyone unless he is impervious to her charms , however , she rejects all her suitors , doing the same with the astonished Duke .
19011171	friend	loves	7	7	2	2	As she loves him only as a friend , she turns him down and heartbroken , he leaves for Europe .
19011172	sharing	loves	3	3	2	2	As she loves sharing , G u lseren teaches Turkish to children in Paris .
19011434	feeling	love	14	14	10	10	As she plays with Thirty-Six , she quickly grows to love him , a feeling she finds that she alone experiences .
19011582	L	loves	22	22	21	21	As she rants , Korn e lis ' s eyes are opened and he becomes aware of how much he actually loves L e na .
19011627	somebody	love	14	14	13	13	As she reads the letters she begins to realize that she truly can love somebody , and finally finds the love she ' s had for Gilbert all along .
19020093	man	loves	19	19	16	16	A space pirate led by a female boss -LRB- her real name is unknown and she loves a young man -RRB- .
19027069	Ruu	loved	19	19	18	18	As Ruu ' s spaceship went up into the sky , Miu shouted to the sky that she loved Ruu .
19030765	theater	love	20	20	19	19	Assassins -LRB- musical -RRB- Needs a little fleshing out but that will come in time , from people who love theater .
19030801	music	loves	25	25	23	23	Assassin ' s Song '' -RRB- The act closes with Fiona , realizing that Blondel does not love her as much as he loves his music and that she ' ll never get the kind of social change she wants .
19031047	interest	love	15	15	14	14	Assault , and was more or less replaced by Krystal , Fox ' s love interest .
19037203	simplicity	loved	5	5	3	3	Asquith so much loved the simplicity of the village that he chose to be buried there rather than in Westminster Abbey .
19039387	Everybody	Loves	17	17	16	16	As recording came to a close , the band ' s first single , `` She Loves Everybody '' , was released .
19050700	pink	loves	5	5	4	4	A smart girl who loves pink , she is very kind and always sees the best of everyone .
19064670	father	loves	17	17	13	13	A skilled duelist and a bearer of a Shardblade and Shardplate , he loves and respects his father despite fearing that he has gone mad .
19073608	loyalty	love	24	24	21	21	As Legato and Vash do battle , Legato reveals his past as a sex slave , and how he came to love and swear loyalty to Knives for destroying the city he was trapped in .
19074913	board	Loves	21	21	15	15	Aston from comments made on his own MySpace page , on one of the Gene Loves Jezebel website ' s message board , etc .
19080001	woman	loved	39	39	35	35	A story referring to demonic jealousy was told by Erasmus -LRB- 16th century -RRB- , who blamed a demon for the fire that destroyed a village in Germany in 1533 , saying that a demon loved deeply a young woman , but discovered that she had also sexual relationships with a man .
19086519	art	love	11	11	9	9	As the years went on , he grew to love the art of dancing and began to play major solo parts in different ballet productions .
19089580	son	loves	19	19	17	17	As they pore over Seward ' s case file , Linden and Holder remark that Seward really loves his son , judging from family photos of Adrian ' s first birthday .
19090086	ass	love	21	21	19	19	As they ' re leaving , Spider appears at the end of the issue and says , `` They love my ass .
19092181	song	loved	22	22	20	20	As they were playing Markowitz ' s composition `` Sno ' Peas '' , pianist Bill Evans walked in , loved the song , and asked Thielemans to bring it to their upcoming recording session .
19097697	water	loves	8	8	6	6	As Thomas grows up , he loves the water like his grandfather and eventually marries a childhood friend named Ruth .
19098541	Lung	loved	8	8	6	6	As Tigress says , `` Shifu loved Tai Lung like he had never loved anyone before .
19098541	anyone	loved	14	14	13	13	As Tigress says , `` Shifu loved Tai Lung like he had never loved anyone before .
19103660	folly	love	41	41	34	34	As to gender responsibility , evidence would seem to indicate that in late modernity both sexes may equally well play the part of the `` Other Person '' - that ' men and women love with equivalent passion as well as folly ' Those who find themselves tempted to become the Other Man may , however , still find a cynic ' s advice from the 1930s pertinent on ' the emotional position of the adulterer , and why to avoid it .
19106580	matter	love	26	26	15	15	A sweet lady woman that you will never fully fathom or understand , but you love her so much that after a while it does not matter .
19110418	series	loves	10	10	6	6	As well as Clarice herself Betty loves the Ruby Redfort series .
19112343	photography	loved	10	10	9	9	As well as his acting career , Schubert also loved photography .
19112350	valley	love	20	20	15	15	As well as his affinity to the bleak grandeur of Cornwall , Jacques grew to love the more gentle Thames valley and riverside vistas and his own garden , full of unruly foliage , giant poppies and wild marguerites , provided an ever-changing landscape which he drew upon often .
19117007	studio	love	9	9	13	13	As usual , I have been alone in the studio , which I love .
19128289	wikipedia	loves	8	8	7	7	A student in gifted 4th grade and loves wikipedia .
19128350	jazz	loves	10	10	9	9	A student is expelled from music school because he loves jazz , and jazz at that time -LRB- film represents 1920s -RRB- is a kind of music that represents USA capitalism .
19128913	sleeping	loves	10	10	7	7	A student of Punjab University , Harpreet loves singing and sleeping .
19136696	elephant	loves	2	2	5	5	A stuffed elephant whom Ramona loves dearly .
19145830	affair	love	13	13	12	12	As Uday finds out about Manyata ' s and Akash ' s love affair he becomes upset as he too has fallen in love with Manyata .
19148480	interest	love	4	4	3	3	Asuka ' s love interest from Dino Earth .
19155113	style	loved	17	17	15	15	A survey conducted by major bloggers and entertainment tabloids claimed that most of its audience loved the style of acting , because they could relate to the characters .
19165685	someone	love	34	34	33	33	As Penny flies away , Ugly realizes he is in love with her -LRB- `` Now I ' ve Seen You '' -RRB- , but is sad because he believes she could never love someone as ugly as himself .
19167099	money	loves	7	7	6	6	A strange and sneaky boy who loves money .
19174104	girlfriend	love	7	7	3	3	Astroman grew to love Frank ' s girlfriend , Joe , which made Machina very jealous .
19175739	wife	loves	8	8	6	6	A strong family man , he loves his wife Matsu -LRB- and adopted nephew Keiji in Sengoku Basara 2 -RRB- dearly but he does not have much for brains and seems to be perpetually famished , often asking Matsu for more food .
19179595	soup	loves	29	29	28	28	At first , Oobi is afraid to try it , but with encouragement from Uma and Kako , Oobi tries the soup , and realizes that he now loves soup .
19180211	independence	loved	27	27	25	25	At first , Ross was not too enthusiastic about the idea of his father and mother being at home all the time , because he loved his independence and girl-chasing .
19181733	music	loved	17	17	12	12	At first , the ' 70s appealed to me just because I loved the hair and the music .
19195598	child	love	15	15	13	13	At first horrified by the growth within him , Eric Norris comes to love the child that he `` gives birth to '' and names Benjamin .
19198658	List	Loved	12	12	11	11	At CoolHotNot ' s web site , Dvorak shares his `` Loved List '' of favorite consumer electronics , his `` Wanted List '' of tech products he ' d like to try , and his `` Letdown List '' of tech products he found disappointing .
19198659	List	Loved	12	12	11	11	At CoolHotNot ' s web site , Graveline shares his `` Loved List '' of favorite consumer electronics , his `` Wanted List '' of tech products he ' d like to try , and his `` Letdown List '' of tech products he found disappointing .
19198660	List	Loved	12	12	11	11	At CoolHotNot ' s web site , Raskin shares her `` Loved List '' of favorite consumer electronics , her `` Wanted List '' of tech products she ' d like to try , and her `` Letdown List '' of tech products she found disappointing .
19205244	science	loves	7	7	6	6	Ate a dust-covered donut and he loves science .
19222261	art	loved	18	18	17	17	A tale and adventure emrges of friendship , wealth , poverty , eunuchs and an emperor who loved art .
19222599	interest	love	8	8	7	7	A talented musician and Yoko ' s love interest .
19238207	triangle	love	25	25	24	24	At EastEnders Hollingworth was responsible for storylines such as Michelle Fowler falling pregnant to her arch-nemesis Grant Mitchell ; and Ricky Butcher ' s love triangle with his wife Sam and girlfriend Bianca Jackson .
19238208	triangle	love	25	25	24	24	At EastEnders she was responsible for storylines such as Michelle Fowler falling pregnant to her arch-nemesis Grant Mitchell ; and Ricky Butcher ' s love triangle with his wife Sam and girlfriend Bianca Jackson .
19239789	adventure	loves	12	12	11	11	A teenager when the series begins , he is excitable and loves adventure .
19240115	girl	loves	20	20	23	23	At eighteen , Kyo-in entered the army with his best friend Ho-jae , the younger brother of Ho-jung , the girl whom he loves .
19247897	music	loved	14	14	13	13	At a young age Due n o ' s father , who also loved music , taught him the basics of music and served as his inspiration .
19264117	money	loves	5	5	4	4	A thief Oni who loves money , Nishiki is often caught in situations leading people to believe he is a criminal .
19267986	column	love	24	24	22	22	A third couple , that of the resurrected pairing of Finn and Quinn , was in Harper ' s `` did not love '' column , and VanDerWerff could not bring himself to care enough to comment on it .
19282674	process	loved	14	14	12	12	I needed some kind of artistic outlet and I ' ve always loved the process , '' McGowan said .
19288466	tonight	love	9	9	7	7	I need you to tell me you love me tonight .
19291046	silence	loves	16	16	15	15	In Egyptian mythology , Meretseger -LRB- also spelt Mertseger -RRB- , meaning `` she who loves silence '' exerted great authority during the New Kingdom era over the Theban Necropolis and was considered to be both a dangerous and merciful goddess .
19301422	cycling	love	20	20	19	19	In fact , this man is a fan of cycling and soon forced all his `` inferiors '' to love cycling , so that in a few months he organized a real race between colleagues .
19306335	atmosphere	loved	19	19	17	17	I never , ever felt I was going to work for the simple reason that I just loved the atmosphere of being in Wimbledon Stadium .
19308051	Man	Loved	4	4	2	2	I Never Loved a Man the Way I Love You , Aretha ' s Gold , Aretha ' s Greatest Hits Dr .
19308052	Man	Loved	4	4	2	2	I Never Loved a Man -LRB- The Way I Love You -RRB- '' is a 1967 soul single released by American recording artist Aretha Franklin .
19308053	Way	Loved	6	6	2	2	I Never Loved a Man the Way I Love You is the breakthrough 1967 album by Aretha Franklin .
19308054	woman	loved	4	4	2	2	I never loved any woman but Lillian .
19308057	way	loved	5	5	2	2	I never loved him the way I love you !
19308587	series	love	10	10	7	7	I never played it but , I love Final Fantsy series so I can help .
19308925	something	love	12	12	11	11	I never really think anything is just ok , I either love something or I just hate it forever , to death .
19318751	baseball	loved	6	6	5	5	In elementary school Akeomi Nitta loved baseball ; during junior high he chose not pursue sports , instead concentrating on other activities .
19319748	relationship	love	17	17	10	10	In Emmerdale , his storylines focused on Paul ' s love life as well as his complicated relationship with his parents .
19320678	player	loved	23	23	14	14	In England - and I ' m sure Rick Wakeman would concur - we loved Winifred Atwell , a fantastic honky-tonk and ragtime player .
19338426	photo	love	19	19	17	17	In fact , looking at that picture once again , WOW , this is fantastic , I love this photo .
19342099	person	loves	16	16	20	20	In fact or phantasy , one now realizes the capacity to harm or drive away a person who one ambivalently loves .
19342183	enemy	love	12	12	10	10	In fact , our message in our shows is to love your enemy .
19346578	pedal	loved	8	8	6	6	In fact , the band Mudhoney loved the pedal so much that they named an EP after it , Superfuzz Bigmuff .
19371455	group	love	18	18	16	16	Infact a couple of totaly independent people took it upon themselves to list Sweatdrop because they love the group .
19374564	princess	love	8	8	6	6	In fact , Boax does not love the princess at all , and only plots to kidnap her because a prophecy foretells that only she has the power to take away his eternal life .
19375665	nature	loved	5	5	4	4	In fact , Cunningham loved nature and just about every one of his pictures contained trees , birds or both .
19398868	woman	loved	25	25	29	29	Indeed , so strong was his tie to her that in 1960 , sensing his death was imminent , he wrote a poem to the woman whom he had loved for the past forty years .
19489335	woman	loved	62	62	60	60	In `` Descent into the Maelstrom '' , Margaret was visited by a woman she used to care for as a child , but Victor discovered that she was in fact mentally unstable and sought by the police for kidnapping a toddler ; Victor turned her into the authorities and decided not to tell Margaret , knowing how much she loved the woman .
19493179	interest	love	19	19	18	18	In December 2012 , Loeb made a brief cameo as Matthew Settle ' s -LRB- Rufus Humphrey -RRB- love interest on the final episode of Gossip Girl .
19513350	Apostle	loves	6	6	2	2	Indeed he loves God and His Apostle .
19518151	PS-3300	loved	6	6	3	3	Indeed Keith Emerson loved the Korg PS-3300 so much that he became the official endorser for both the Korg PS-3300 and the PS-3100 , appearing in Korg product catalogs and on posters .
19557656	interest	love	19	19	18	18	In June 2012 , it was revealed Natalie would become Darryl Braxton ' s -LRB- Steve Peacocke -RRB- love interest .
19573979	Crackhead	Loves	9	9	7	7	In July 2006 , `` Mama -LRB- Loves a Crackhead -RRB- '' was released as a single which became the first Plan B song to appear on the UK Singles Chart , peaking at number forty one .
19592871	house	loved	27	27	22	22	In June , they celebrated Sarah ' s 3rd birthday and Jo could see Andy was getting agitated , particularly when Sarah loved the doll ' s house that Debbie had bought her .
19593350	dog	loves	18	18	16	16	In `` Jurassic Bark '' he states that he loves Fry `` the way a human loves a dog '' and in `` I Second That Emotion '' when Bender gets jealous of Nibbler and flushes him down the toilet , a distraught Leela asks how he would feel if she did the same to Fry , describing Fry as Bender ' s pet -LRB- Bender responds with an apathetic `` Only one way to find out .
19598180	drama	loved	11	11	10	10	In keeping with his larger than life character , he loved drama .
19598227	hockey	loves	9	9	8	8	In keeping with his roots , he also loves hockey , Wayne Gretzky , and Alexander Ovechkin .
19600687	nothing	loves	4	4	3	3	In fact heat loves nothing better than to try and burn me .
19601216	music	loves	27	27	25	25	In fact , he is a total landslide in selling his wares , while his colleague , Nadia , is very good , because he loves the music , and especially the singer Lucio Dalla .
19605385	track	loved	17	17	15	15	In fact , I ' m sure she let me mix it just because I loved the track so much !
19644419	interest	love	31	31	30	30	In May 2009 , Jones was cast in the star studded feature film The Expendables opposite Sylvester Stallone and Mickey Rourke as the character , Cheyenne , Mickey ' s love interest in the film .
19660183	girl	loved	7	7	14	14	In Marieke Brel sings about a Flemish girl , Marieke , whom he once loved and lived `` between the towers of Bruges and Gent '' .
19690675	pianola	loved	24	24	16	16	In memoirs of her acquaintances , it is said that she had a quick wit and loved photographs , champagne , cigarettes and her pianola .
19691140	wife	loved	7	7	6	6	In memory of Margaret the Dearly loved wife of Sir John H Ropner .
19691149	song	loved	12	12	10	10	In Memory of my dear mother , Brenda , who loved the song `` If Life Was Easy '' -LRB- `` It should be a hit !
19720160	home	loves	21	21	16	16	In German folklore , the badger is portrayed as a cautious , peace-loving Philistine , who loves more than anything his home , family and comfort , though he can become aggressive if surprised .
19734824	program	love	12	12	10	10	In February 2010 , KG95 began carrying Delilah ' s love songs program at night .
19752783	son	loved	21	21	24	24	In his personal life he met with many tragedies , losing both his wives , two daughters , and his younger son whom he loved very dearly , at the age of three .
19754477	queen	loves	28	28	26	26	In his prison cell , he is visited by Don Jos e de Santar e m -LRB- a minister of the king Charles II -RRB- who loves the queen , who in turn refuses his love unless the king is proved to have been unfaithful to her .
19762111	verse	love	21	21	18	18	In his 1815 poem Gorodok -LRB- Small Town -RRB- he mentioned him and his satires -LRB- `` I love your needle-sharp verse .
19766563	family	love	13	13	11	11	In his announcement , Pfuhl told the audience , `` I love my family , I love my city , I love this job .
19766563	city	love	18	18	16	16	In his announcement , Pfuhl told the audience , `` I love my family , I love my city , I love this job .
19766563	job	love	23	23	21	21	In his announcement , Pfuhl told the audience , `` I love my family , I love my city , I love this job .
19767138	land	love	64	64	59	59	In his article `` The Administration of Justice '' , on 7 February 1846 , Mitchel pointed out that the Englishman made his own laws , that they were not imported , that `` no stranger , '' or `` slave of a stranger , sat upon his judgment seats , '' that English men had grown `` to love and honour their native land , and expected no premium upon its betrayal .
19767307	woman	loved	14	14	11	11	In his attempt to better his life , knowing that he loved the ugly woman left a blemish , and it was his hope to rectify this through destroying love letters that he had sent her .
19767837	everybody	loved	34	34	33	33	In his autobiography I , Me , Mine , Harrison wrote that the song arose from feelings of melancholy and inadequacy that served as a reminder that he , in fact , `` loved everybody '' and should seek to be more optimistic .
19768580	2D	loves	9	9	8	8	In his biography , he implies that he loves 2D more so than 3D games .
19769163	book	loved	17	17	15	15	In his book Cult Movies III , Danny Peary notes that `` many critics who loved the book would later accuse Kaufman of doing the novel a disservice .
19773172	family	loves	11	11	9	9	In his head I think he seriously believes he loves his family but who knows what goes on in his head .
19779532	daughter	loved	16	16	14	14	In her later years , Hensley stated `` I never knew so many people loved my daughter '' about the outpouring of love by Cline ' s fans .
19779902	football	loved	19	19	18	18	In her letter , she pleaded with the legislators not to pass the bill because her son so loved football .
19782148	interest	love	32	32	31	31	In her role as Gabriela in the Dukes of Hazzard movie , Manterola demonstrated her bilingual ability as her character was pitted as Bo Duke ' s -LRB- John Schneider -RRB- love interest .
19786339	show	loving	28	28	26	26	In High Fidelity -LRB- 2000 -RRB- , the characters Rob Gordon -LRB- John Cusack -RRB- and Marie de Salle -LRB- Lisa Bonet -RRB- briefly mention both loving the show , and Barry -LRB- Jack Black -RRB- remembers that the lead was Patrick McGoohan .
19792073	affair	love	21	21	20	20	In her 2008 book , Girls Like Us , author Sheila Weller includes a detailed account of Simon ' s love affair with musician Dan Armstrong , and suggests that he was the inspiration for `` You ' re So Vain '' .
19795681	interest	love	15	15	14	14	In her feature film debut , Senseless , she played Marlon Wayan ' s love interest .
19796052	interest	love	39	39	38	38	In her first appearance in an American film , No e mie Lenoir portrays Genevi e ve , a beautiful stage performer who is one of the main suspects in the case as well as Carter ' s love interest .
19796670	sex	loved	30	30	29	29	In her first term in parliament , in an interview for the Super Express tabloid , she expanded on her sexual life with her husband , and declared she loved sex `` like horse liked oats '' .
19796978	daughter	loves	15	15	19	19	In her free time , Abbasi enjoys listening to music and spending time with her daughter who she `` loves and adores very much .
19806740	dancing	loved	25	25	24	24	Initially unattracted , Nora accepted his offer as young women needed to be accompanied to the local dances , and Nora and her friends loved dancing .
19839772	fashion	love	7	7	6	6	In January 2008 the `` kids love fashion '' branding was rolled out into all stores and store refits started in the UK and Ireland .
19854426	land	love	27	27	25	25	In its aftermath , in recognition of the destruction caused by improper oil drilling , and how money and power can corrupt even those who love the land , the oil drillers and the geologist learn to work together .
19863710	neighbour	love	34	34	32	32	In its manifesto of principles called `` God , Thyself , Thy neighbour '' , the BCS took the second commandment of Christ from the Gospel of Matthew , `` Thou shall love thy neighbour like thyself '' , as its leading principle .
19866182	Lover	Loves	11	11	9	9	In its original traditional pop format , `` Everybody Loves a Lover '' has also been recorded by The Angels , 2 Alice Babs -LRB- as `` Den som glad a r '' Swedish -RRB- , Chisu -LRB- as `` Kell a Kulta , Sill a Onni '' Finnish -RRB- , Sacha Distel -LRB- as `` Dis !
19887132	rescue	loved	12	12	9	9	In January 2011 , Tia Torres and her internationally loved pit bull rescue called Villalobos Rescue Centre was refused her permit to move to Tehachapi .
19888199	thriller	love	20	20	10	10	In January 2012 , he played Mischa Barton ' s love interest in Mark Edwin Robinson ' s supernatural romance thriller Into the Dark .
19892979	lamp	love	20	20	19	19	In January , a video went viral showing meteorologist Brian Niznansky getting pranked on-air into saying , `` I love lamp , '' a line from the movie Anchorman .
19917010	Work	Loves	12	12	10	10	In March 1981 , James Taylor released the album Dad Loves His Work , whose themes concerned his relationship with his father , the course his ancestors had taken , and the effect he and Simon had had on each other .
