sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
31088190	murder	detests	19	19	18	18	He has his own code of ethics ; in Ripley ' s Game , Highsmith writes that Ripley detests murder unless it is `` absolutely necessary '' .
31146416	trash	detested	14	14	12	12	He found ' excellence , mediocrity at all levels ' , and detested ' trash ' of both the high and low-class nature .
31206371	everyone	detested	9	9	8	8	He grew into an irritated reactionary who heartily detested everyone born after 1810 .
31217755	activity	detested	22	22	20	20	He had a great appreciation of sacred music and was a great reader of works about art , but he detested physical activity .
31346967	violence	detest	8	8	7	7	He and his wife , Flo , detest violence and oppose the Garden ' s presence in his territory .
31607714	form	detested	3	3	1	1	He detested any form of moderation .
31607715	corruption	detested	2	2	1	1	He detested corruption , and punished officials severely when they were found guilty of an offense .
31607717	exercise	detested	2	2	1	1	He detested exercise , could get along with only a few hours of sleep every night , was a heavy smoker , and enjoyed Scotch whisky and martinis .
31607718	falsity	detested	2	2	1	1	He detested falsity and believed in individual freedom more thoroughly than any man I have ever known .
31607719	father	detested	3	3	1	1	He detested his father for physically abusing him and Jared when they were young .
31607720	jazz	detested	2	2	1	1	He detested jazz and its anarchic tendencies .
31607724	religion	detested	4	4	1	1	He detested nationalism and religion and made no secret of his contempt for the grasping Arafat entourage .
31607726	stupidity	detested	2	2	1	1	He detested stupidity even more , I believe , than he did vulgarity or bad taste .
31607728	eagle	detested	3	3	1	1	He detested the eagle , and numismatic lore has it that he often referred to it as a scavenger .
31607729	emergence	detested	3	3	1	1	He detested the emergence of digital photography , which gave everyone the impression they were the next Cartier-Bresson .
31607731	manner	detested	3	3	1	1	He detested the manner in which the Catholic Church treated other sects and their leaders .
31607732	name	detested	6	6	1	1	He detested the old-fashioned and feminine-sounding name `` Wilfred '' among his friend and preferred to be called `` Willy .
31607734	place	detested	3	3	1	1	He detested the place and sold the contents at auction in 1918 .
31607735	Sanction	detested	4	4	1	1	He detested the Pragmatic Sanction as an act that strengthened ecclesiastical feudalism , and on 27 November 1461 , he announced to the pope its suppression .
31607736	style	detested	5	5	1	1	He detested the Victorian Neo-Gothic style , describing the work of a leading proponent , Alfred Waterhouse , as having the `` colours of mud and blood '' .
31607739	gentlement	detests	6	6	1	1	He detests apricots , ladies and gentlement , detests them .
31607740	authority	detests	2	2	1	1	He detests authority , and enjoys his job to a fault .
31607742	gambling	detests	2	2	1	1	He detests gambling , but his wife is excited about their vacation .
31607744	father	detests	3	3	1	1	He detests his father for being a coward and his brother for being a traitor .
31607745	job	detests	3	3	1	1	He detests his job but must keep it to feed his wife and children .
31607754	world	detests	4	4	1	1	He detests the false world in which his mother lives due to the fortune that she inherited from her husband for her political family .
31607757	nature	detests	4	4	1	1	He detests the violent nature of Vandels , especially his own , and tries to contain himself by encasing himself in a special shell .
31607758	war	detests	3	3	1	1	He detests the war , and gradually falls in love with Pelagia ; but the war inevitably tears them apart again .
31614234	colonialism	detested	13	13	11	11	He claims that Dooley went to Vietnam at first because he detested French colonialism but that this motivation changed into one that wanted to overthrow the communist Viet Minh .
31657946	art	detested	4	4	2	2	Hauer `` detested all art that expressed ideas , programmes or feelings , '' instead believing that it was `` essential .
31684126	conversion	detested	27	27	25	25	He , along with many others , clergy and laity , died in a religious uprising -LRB- at Lenzen -RRB- brought on by reactionaries who detested the conversion of their fellow Slavs .
31869116	tendency	detested	5	5	2	2	He also detested modernists ' tendency to be dismissive of the past and of those who disliked their work .
31869117	art	detested	5	5	2	2	He also detested the cover art , calling it `` dreadful '' .
31869118	content	detested	5	5	2	2	He also detested the horror content of the books Feldstein was producing , and which consistently outsold his own work .
32029777	temple	detested	4	4	2	2	Jews who detested any temple to Yahweh outside of Jerusalem .
32103100	lover	detested	18	18	17	17	Jo a o Fernandes Andeiro , Count of Our e m , called Conde Andeiro , the detested lover of the dowager queen , was murdered by a group of conspirators led by Jo a o of Aviz .
32317924	company	detests	23	23	27	27	Japanese twenty-something , Watanabe lives next door to Excel and Hyatt , and close to Norikuni Iwata and Daimaru Sumiyoshi , men whose company he at first detests .
32341323	attitude	detested	13	13	10	10	Japan was the last major power to switch because they detested the anti-Japanese attitude of the KMT .
32576069	police	detested	9	9	15	15	It was well known by their associates and the police that Abdullahi and Williams `` detested each other .
32586969	way	detest	7	7	5	5	It was simply that they detest the way we depicted them .
33594916	coinage	detested	29	29	28	28	It is highly doubtful whether Carteret could have reconciled his duty to the crown with his private friendships , if government had persisted in endeavouring to force the detested coinage on the Irish people .
34040661	religion	detest	6	6	5	5	It is true that postmodernists detest religion , much as a hipster detests last year ' s fad .
34124903	issue	detest	14	14	19	19	It is the White Elitist attitude that you can even be neutral regarding an issue of race that I detest .
34513889	tyranny	detesting	23	23	21	21	It is also said that he hated serfdom at heart and would have liked to destroy it , as well as detesting the tyranny of the Baltic squires over their `` emancipated '' peasantry .
34618497	record	detest	7	7	4	4	I really wanted to detest this Drouillard record before it went into the sonic transducer .
34977855	policy	detested	11	11	9	9	Louis did not love his brothers , and he detested their policy , which without rendering him any service made his liberty and even his life precarious ; yet , loath to condemn them to death , he vetoed the decree .
35201676	principle	detested	13	13	17	17	Liberals , meanwhile , felt that admitting hereditary peeresses would extend the hereditary principle which they so detested .
35397800	program	detested	7	7	1	1	Macon detested Alexander Hamilton and the Federalist program .
35450620	family	detests	11	11	9	9	Madeleine Fingerhut ; upon discovering that his future father-in-law detests his family , he turns to Islam and is radicalised .
35525372	flattery	detested	24	24	23	23	Lord Mountmorres , a critic by no means partial to Flood , described him as a pre-eminently truthful man , and one who detested flattery .
35653972	style	detested	14	14	11	11	Mainwaring tried to stay at the centre of attention ; Wilson detested his new style and the expectations it brought him , which only infuriated Mainwaring more , as he believed one should revel in titles of nobility rather than be ashamed of them .
35788853	creep	detest	6	6	4	4	Like you , I detest instruction creep .
35859695	revolution	detested	11	11	9	9	He was restored in October 1688 , but he detested the revolution that ensued bringing William and Mary to the throne , and , losing touch with the other Fellows , he left Oxford finally for London on 1 August 1689 .
35934890	slavery	detests	21	21	20	20	He will be assisted by a socialite from a wealthy family , Betty Stuart -LRB- Virginia Madsen -RRB- , who detests slavery .
36072246	attitude	detested	15	15	13	13	His position was not in no time trader of his work , he detested this attitude .
36077751	press	detested	4	4	2	2	His parents detested the press , seen by them as an invasion of privacy .
36088081	personality	detested	16	16	14	14	His peers respected his ability and iron will , even though they may have detested his personality .
36152738	controversy	detested	8	8	7	7	He was nervous and timid , he detested controversy , and , to avoid it , willingly allowed others to take credit for what he had done himself .
36161089	fame	detested	13	13	12	12	He was not famous commonly as a Mystic or Sufi as he detested fame .
36319584	singer	detested	17	17	24	24	Hodnik , the winner of the Zlatni aplauz festival for singing hopefuls , was a typical festival singer , all of which Bregovi c detested , but Arnautali c prevailed on this issue .
36415361	cancer	detested	8	8	7	7	His wife LaVera recalled , `` He detested cancer because of the fact that it was killing him and depriving him of a soldierly duty .
36518010	school	detested	4	4	2	2	Hilbert had detested the school of L .
36582013	classmate	detests	16	16	19	19	Himawari Kunogi , Watanuki ' s love interest , and Shizuka D o meki , a classmate who Watanuki detests , occasionally join him in his work as per Y u ko ' s request .
36684035	virtue	detested	27	27	26	26	Hirscher , always eager to dwell on religious truth , closely traced the moral act to a religious origin and a religious end , and he detested virtue that did not proceed from faith .
36739140	trend	detest	7	7	4	4	His ideology makes him detest the current trend in the Korean music scene .
36802162	god	detests	23	23	27	27	His name is in fact Pulbius , but due to his trade and his deformed foot he is nicknamed Vulcan after the lame god , which he detests but puts up with anyway .
36808121	format	detests	17	17	20	20	His new financier , Floyd Gondolli , insists on cutting costs by shooting on videotape , a format that Jack detests .
36878558	boyfriend	detests	2	2	10	10	Her latest boyfriend Harry -LRB- Mower -RRB- , who Nicki detests , is a sleazy con-artist who makes his living out of latching on to wealthy older women and fleecing them financially before moving on .
36909874	life	detested	10	10	6	6	Her mother , Maria Theresa , detested parties and court life and instead , she devoted herself to the care of her children and sewing .
37039254	none	detested	33	33	26	26	Highlanders had never before been known to combine together , but Montrose knew that many of the West Highland clans , who were largely Catholic , detested Argyll and his Campbell clansmen , none more so than the MacDonalds who with many of the other clans rallied to his summons .
37311681	atonality	detested	20	20	16	16	Later , his name would come to personify pioneering innovations in atonality -LRB- although Schoenberg himself detested the term `` atonality '' as inaccurate in describing his intentions -RRB- that would become the most polemical feature of 20th-century art music .
37327814	claim	detested	31	31	29	29	Later , in 2001 , when the Institute of Cetacean Research of Japan called Greenpeace as `` eco-terrorists '' , Gert Leipold , then Executive Director of Greenpeace , detested the claim , saying `` calling non violent protest terrorism insults those who were injured or killed in the attacks of real terrorists , including Fernando Pereira , killed by State terrorism in the 1985 attack on the Rainbow Warrior '' .
37585251	encroachment	detested	32	32	30	30	Lasch was not generally sympathetic to the cause of what was then known as the New Right , particularly those elements of libertarianism most evident in its platform ; he detested the encroachment of the capitalist marketplace into all aspects of American life .
37617011	presence	detests	11	11	7	7	Like many teachers at Hogwarts , she detests Umbridge ' s presence and does her best to disobey her .
37745239	idea	detested	14	14	12	12	K'ui and made him into a ' master of music ' , detested the idea that K'ui had only one leg and they discussed it ' away ' '' -LRB- e .
37903238	minority	detested	11	11	10	10	Kaunians face suspicion and prejudice , a separate and vaguely detested minority in many nations .
38730477	work	detested	32	32	30	30	It soon dawned on Krist i n , however , that Alli was no ordinary child , but a rebellious , undisciplined loner who loved to ponder and read but detested physical work .
38970869	Piano	detest	8	8	16	16	It was dogged at every turn by The Piano -LRB- 1993 -RRB- , which I both detest and resent because it is a conscienceless piece of American betrayal of a story that was not very good in the first place .
39163884	Revolution	detested	26	26	24	24	It reflected the spirit of the French Revolution and in so doing did not please the Catholic bishops in the south , who had detested the Revolution .
39174185	editor	detest	4	4	2	2	I truly detest this editor , but now i see its ANI who has not only failed me , but Chris as well .
39691009	tendency	detested	8	8	5	5	Many powerful Vatican authorities also detested the Americanist tendency .
39691010	tendency	detested	10	10	5	5	Many powerful Vatican authorities also detested the `` Americanist '' tendency , and whilst Pope Leo XIII was reluctant to chastise the American Catholics , whom he had often praised for their loyalty and faith , he eventually made concessions to the pressures upon him .
39696828	regime	detest	20	20	17	17	Many of the reforms were overdue and were in themselves welcomed , although most Poles continued to detest the Communist regime .
39940571	yearning	detesting	17	17	12	12	Mary , however , is depicted as authentic rather than artificial , detesting fashionable life rather than yearning after it .
40493289	creep	detest	7	7	5	5	Me neither ; and I detest scope creep .
40687686	form	detested	17	17	15	15	Lunn and his father , who refereed the slalom in the 1936 Winter Olympics , detested every form of totalitarianism .
40785121	act	detested	32	32	35	35	Moses warned them against being lured into the ways of the residents of the land , and against inquiring about their gods , for the residents performed for their gods every abhorrent act that God detested , even offering up their sons and daughters in fire to their gods .
40852391	act	detests	3	3	1	1	Mike detests his act but is required to laugh uproariously and compliment it on air every week .
40866927	world	detesting	11	11	8	8	Michael Lawrence Cadman died an old man , detesting the modern world as do many of his generation and thus he is not openly promoted on the web , and equally he is not quite historic enough to grab the attention of historians .
40982860	merger	detests	4	4	2	2	Miss McVane detests the merger , but can do little about it because of the school ' s financial problems .
41053268	director	detests	24	24	22	22	Montgomery brings Doris to a television commercial cattle call where she wins the part in a commercial for Hank Burgers but Doris detests the director and the burgers themselves and has trouble shooting the commercial .
41376647	idea	detests	19	19	17	17	Mordred is there to destroy the Round Table in revenge against Arthur for abandoning him , and detests the idea of being a Knight -LRB- `` The Seven Deadly Virtues '' -RRB- .
41460768	flute	detest	5	5	3	3	Mozart did not detest the flute , he detested bad flautists .
41563962	dancing	detests	32	32	31	31	Mr Bingley is soon well received , while his friend Mr Darcy makes a less favorable first impression by appearing proud and condescending at a ball that they attend -LRB- he detests dancing and is not much for light conversation -RRB- .
41627018	undead	detests	3	3	1	1	Malark detests the undead , probably because of his attitude towards death .
41757384	work	detest	8	8	5	5	Monatti and the art enthusiasts detest the new work and reject Chris .
42670314	idea	detested	4	4	2	2	The Beatles detested the idea , and when they were due to record the German version on 27 January 1964 at EMI ' s Pathe Marconi Studios in Paris -LRB- where the Beatles were performing 18 days of concerts at the Olympia Theatre -RRB- they chose to boycott the session .
42887037	tribalism	detest	26	26	25	25	The appointments made were seen by all southern Sudanese in Canada as tribally motivated , but what is puzzling is that Peter is known to detest tribalism and could not possibly be linked to those appointments .
43013201	democracy	detests	15	15	13	13	The author , often called in English the `` Old Oligarch '' , detests the democracy of Athens and the poorer classes , but he argues that the Periclean institutions are well designed for their deplorable purposes .
43180917	wrestling	detest	6	6	5	5	Keep As much as I detest wrestling , I think this person is notable .
43335385	industry	detest	6	6	3	3	I pretty much detest the comics industry .
43359005	idea	detest	7	7	5	5	I , personally , generally detest the idea the content contribution is much more important than civility .
43392122	idea	detest	20	20	18	18	IRC channel , it appears that some users are in favour of coloured flags , while others completely detest the idea .
43455679	anything	detests	2	2	1	1	Io detests anything related to matters of love or affection and is very anti-social .
43704389	dictatorship	detested	32	32	28	28	Soe and his friends insisted that they were politically neutral ; and as much as Soe has respect for Sukarno as Indonesia ' s founding father , Soe detested Sukarno ' s dictatorship which caused the poor and the oppressed to suffer .
43752891	arrangement	detested	12	12	10	10	Since both the Chobanids and Suleiman were Sunni , Hasan detested this arrangement .
44012286	location	detested	4	4	2	2	Sister Ephrem detested the location at Rome City , Indiana and stated that , when there , she felt as though she had been surrounded by a `` ring of evil .
44021645	showoff-behaviour	detesting	12	12	11	11	Sjimmie appeared in an animated rap-video for the No Shobo-campaign , detesting showoff-behaviour .
44287786	racism	detest	24	24	22	22	Similarly , it may come to pass that enlightened minds may one day abhor `` speciesism '' as much as they now detest `` racism '' .
44291504	use	detest	6	6	4	4	Similarly , some falconers detest the use of Harris ' Hawks by beginners as the birds are so forgiving the novice falconer can make constant mistakes in the bird ' s care and still hunt successfully .
44358545	war	detested	21	21	27	27	Sigismund ' s obstinate insistence upon his right to the Swedish crown was the one impediment to the conclusion of a war which the Polish Diet heartily detested and very successfully impeded .
44406916	version	detest	5	5	2	2	I vehemently detest the horizontal version .
44445935	space	detest	6	6	2	2	I wholeheartedly detest LGF and the space it gives to racist and anti-Muslim tirades .
44449230	voice	detest	16	16	14	14	I will also point out statements that I feel are original material and I detest passive voice .
45014471	violation	detested	4	4	2	2	The Church detested the violation of human rights and repression , but also found Marxism and Bolshevism incompatible with Church doctrine .
45402322	sort	detest	8	8	6	6	The bottom line is , I detest this sort of self censorship .
45412894	concept	detesting	11	11	9	9	My father always told me '' often -RRB- and detesting the concept of recommendations .
45546905	cruft	detest	5	5	4	4	Personally , I absolutely detest cruft , and would like to rid Wiki of it .
45778199	businessman	detests	13	13	17	17	Prem -LRB- Zulfi Syed -RRB- is Suraj ' s cousin and an accomplished businessman , who Suraj detests .
46209415	side	detested	9	9	6	6	Priscilla Presley noted that `` Elvis detested the business side of his career .
46366474	pollution	detests	9	9	8	8	Plucky has a strong love for nature and detests pollution , hence why he turns into the Toxic RevengerIn a somewhat ironic twist , considering he ' s a waterfowl , Plucky ' s got a very weak stomach for boats and gets seasick very easily , even leading to him loudly barfing on `` No Toon is an Island '' Despite his selfish nature , Plucky does genuinely care for his friends particulary Hamton .
46548095	slavery	detested	14	14	13	13	Pierce strongly supported the compromise ; in a speech he reiterated how he detested slavery as much as any abolitionist , but regarded dissolution of the `` Eternal Union '' as an even greater evil .
46555465	restaurant	detests	31	31	39	39	Pierre ' s chagrin increases given the news of a searing White House scandal that is just breaking ; instead of covering the piece , Peders must visit a posh Manhattan restaurant and interview Katya , whom he instantly detests .
46661741	value	detest	21	21	24	24	Regarding the NEA , your characterization as `` passionate diatribe '' is a naked attempt to argue that I hold a value which you detest .
46813207	reality	detesting	37	37	35	35	Regarding a previous post he was not denying the fact that Tom Cruise is a real person but stating that he had never witnessed him in real life like he had uni boarding ; not detesting the reality of Tom Cruise but the lack of reality and recognition that is given to uni boarding .
46813957	regime	detested	16	16	14	14	Regarding Ethiopia , clearly the military intervention is associated with strong links to the detested Derg regime but at the same time the general Ethiopian narrative of the war with Somalia clearly puts the regime in Mogadishu at fault .
47022290	reader	detests	21	21	24	24	Rather than being a surrogate son , he annoyingly clings to Xavier despite the fact that it is apparent to the reader that Xavier detests him .
47129114	violence	detests	57	57	55	55	Recent films include New Terminal Hotel , Dorm of the Dead , Bonnie and Clyde vs Dracula , Basement Jack , Nightmare Man , Chainsaw Cheerleaders , Beg , Interviewed in magazines such as Femme Fatales and Sirens of Cinema , Shepis has said she `` loves blood and gore '' in movies , but detests real violence .
47160017	father	detests	15	15	13	13	Rabia and Faraz also have another daughter , Ana who is married and detests her father .
47262884	alcohol	detested	2	2	1	1	Richard detested alcohol , and the nature of the relationship changed .
47430701	Nagamasa	detested	9	9	8	8	Remaining within such a fief , Kazumasa surmiseably detested Nagamasa with an intense hatred , supporting the Oda with renewed resolve , even though abandoning his domain by the year of 1578 , where it is said that he remained within the same respective province , employing a simple life of farming .
47572438	capitalism	detest	13	13	11	11	Radio Free Asia -LRB- nonetheless , he was reported to `` detest American capitalism '' and expressed dismay at a certain Chinese dissident ' s support for the Iraq war He died in East Windsor , New Jersey on December 5 , 2005 from complications due to colon cancer .
47582905	area	detests	31	31	29	29	Raghu , -LRB- member of the Royapuram Rockers Cricket team -RRB- and a college student living with his parents has no choice but to move with them although he detests the area .
47592303	presence	detest	7	7	5	5	Ram Din ' s family detest his presence , and call him `` Dushman '' -LRB- The enemy -RRB- .
47711384	idea	detest	17	17	14	14	QEII is personally so highly respected by so many people , including those who detest the very idea of monarchy .
47751484	life	detested	14	14	7	7	Ranbir is still single because he has detested the concept of love all his life .
48213839	attitude	detest	9	9	6	6	Over time , Blake came to detest Reynolds ' attitude towards art , especially his pursuit of `` general truth '' and `` general beauty '' .
48301123	order	detests	17	17	14	14	Paquette has led a miserable existence as a sexual object , and the monk detests the religious order in which he was indoctrinated .
49847477	pretense	detested	34	34	29	29	On a nostalgic trip to Washington in 1902 he had a sudden heart attack and died ; Henry Cabot Lodge eulogized him as `` a good hater , who detested shams , humbugs and pretense above all else .
50009633	cuisine	detested	4	4	1	1	Oliver detested the nouvelle cuisine , preferring the rich ingredients favored by the chefs in his native Gascony .
50196276	push	detest	9	9	6	6	My point is that I frankly detest organized POV push on most Turkish issues ; the Armenian Genocide being a great example .
50432428	name	detested	11	11	8	8	Norman Schwarzkopf '' , reportedly because his father detested his first name .
50456311	edit	detest	6	6	4	4	Notably , I absolute detest this edit .
50536282	red	detest	28	28	25	25	Not wanting to drink blood , she spends much time trying to keep her vampiric instincts under control ; she goes so far as to detest the color red .
50683435	movement	detested	13	13	10	10	Norway was neutral in the First World War ; Quisling detested the peace movement , though the high human cost of the war did temper his views .
50706187	modernity	detested	18	18	17	17	Nolte argues that Hitler was `` logically consistent '' in seeking genocide of the Jews because Hitler detested modernity and identified Jews with the things that he most hated in the world .
50944099	sister	detest	18	18	15	15	Near the end of the Moon route , it is shown the Moon Kagari may detest her twin sister , since there were signs of jealousy for the Earth Kagari being on a effervescent planet full of life and joy , but her own self had to degenerate on a lifeless cold rock .
50995613	beige-color	detested	7	7	3	3	Nevertheless , Esslinger detested the original Apple beige-color and insisted all Snow White-styled products use the same off-white color as the IIc .
51460389	smell	detested	5	5	1	1	Nagahiro detested the noise , smell , and appearance of diesel engines , and when asked to design the company ' s first diesel engine , he flatly refused unless he was allowed to start completely from scratch .
51525584	camp	detested	18	18	17	17	Opponents sometimes referred to him as `` Pope '' Stoddard , rhetorically placing him in the locally detested camp of the Roman Catholic Church .
51873859	Act	detested	14	14	13	13	On this occasion he forced the mutinous nobility or riddarhuset to accept the detested Act of Union and Security by threatening to reveal the names of all the persons suspected of complicity in the murder of the late king .
52106788	policy	detested	32	32	27	27	On the death of Strafford -LRB- 12 May 1641 -RRB- Hamilton was confronted by a new antagonist in James Graham , 5th Earl of Montrose , who detested both his character and policy and repudiated his supremacy in Scotland .
52129417	sin	detests	6	6	5	5	On the other hand God detests sin so much because it separates us from Himself ; it could then be argued that in our sin we are as worms in God ' s sight .
52148908	regime	detested	13	13	9	9	On the other side , Heinrich Himmler , who detested the state interventionist regime of Albert Speer as `` totally bolshevik '' and was himself hoping for a career in a militarily defeated Germany , protected the working group around Ohlendorf and Ludwig Erhard and other experts , who planned how to introduce the new German currency Deutsche Mark , among other things .
52343363	officer	detested	10	10	14	14	One night , he was pulled over by his commanding officer , whom he detested , for not wearing his uniform cap .
52671492	legislation	detested	4	4	2	2	Robber barons detested Antitrust legislation which arguably helped create and maintain large free markets .
52803566	mother	detested	28	28	24	24	Separated from her siblings and her beloved Logan , Heaven soon realizes that she has been bought as a slave for Kitty , who detested Heaven ' s mother for marrying Luke , as she was in love with him .
53297638	fact	detesting	11	11	9	9	Scarlett cares deeply for all of her E-Pandora , detesting the fact that the Council believes them to be replaceable guinea pigs although she is willing to stay the course believing her work will redeem all the sacrifices .
53830973	father	detests	7	7	5	5	She asks Ivan if he detests their father and he says no , saying he understood why it could not have been easy for him .
53904189	job	detests	12	12	10	10	She often takes naps in class on her desk and detests her job as a teacher .
54083270	life	detested	2	2	1	1	She detested life on the road and was certain she could find bigger success as a dramatic actress .
54083272	appearance	detested	6	6	1	1	She detested the `` dirty '' appearance of trade workshops and transferred them to new , independent orphanages .
54083277	life	detests	3	3	1	1	She detests fashionable life rather than yearns after it ; is affected by real social injustice rather than one to whom charity is a passing fad ; is older and intellectual rather than young and pretty ; asserts her right to sexual desire rather than sublimating it ; resists marriage rather than seeks it out ; and does not live `` happily ever after '' .
54083279	husband	detests	3	3	1	1	She detests her husband , but was drugged and forced to marry him by El Patr o n .
54083282	unwillingness	detests	3	3	1	1	She detests his unwillingness to work , and justifies it because of her love toward him .
54083286	formality	detests	3	3	1	1	She detests the formality that comes with her status such as when people call her by her last name and never look at her when speaking .
54083287	idea	detests	3	3	1	1	She detests the idea of Nora getting hurt by his quest for strength , so she insists on him stopping .
54083289	war	detests	2	2	1	1	She detests war and her nephew Damiya since she knows that Damiya has an agenda of his own .
54112138	ease	detest	12	12	10	10	She becomes the envy of Wendy , who begins to detest her ease .
54198920	personality	detest	26	26	21	21	She finds life with Arthur ' s grandfather and great-aunt , Sir William and Lady Tralfagar , unbearably dull and they detest her loud and unrestrained personality .
54279435	presence	detests	12	12	10	10	She is arrogant , condescending , demanding , and she detests the presence of Killian .
54298653	war	detests	14	14	13	13	She is a kind and gentle person who , like her grandmother , detests war but likes her uncle Damiya .
54311992	blood	detests	8	8	15	15	She is American by birth but has Japanese blood in her , which she greatly detests .
54317899	king	detested	19	19	26	26	She was now able to visit her family and native land as well as escape the Despensers and the king , all of whom she now detested .
54611607	son	detest	8	8	3	3	She comes to detest her husband and his son and the life that has been enforced upon her .
54735177	cheating	detests	9	9	8	8	She likes a good and honest fight and detests cheating .
54739661	fiance	detests	8	8	5	5	She lives opposite Richard and detests his new fiance , Heather .
54744077	weakness	detests	15	15	10	10	She loathes Birdie ' s pleasant and trusting nature , detests Mr Plantagenet ' s weakness , and does her best to turn Apple against his mother .
54862202	kite	detested	12	12	11	11	Shakespeare ' s King Lear describes his daughter Goneril as a detested kite , and he wrote `` when the kite builds , look to your lesser linen '' in reference to them stealing washing hung out to dry in the nesting season .
54933357	delight	detest	35	35	29	29	Set in a nondescript American town , Ghost World follows the misadventures of two best friends , Enid -LRB- Thora Birch -RRB- and Rebecca -LRB- Scarlett Johansson -RRB- who detest their high school classmates and delight in mocking others .
55115908	smell	detested	12	12	10	10	The soldiers found the camels difficult to handle and they detested the smell of the animals .
55568175	rivalry	detested	21	21	18	18	The sudden death of his wife in 1911 was very hard on D o hring , and he detested the growing rivalry among foreigners in Siam .
55974756	discipline	detesting	15	15	7	7	There he spent eight unhappy years , detesting dismal quality of education and nonsensically severe discipline , taking solace in self-education .
56243981	author	detest	11	11	9	9	Sometimes I read a book with pleasure , and detest the author .
56288834	TOCright	detest	5	5	4	4	Sorry , but I detest TOCright unless there is really no other solution .
56587308	protection	detesting	30	30	28	28	State large uncomfortable communities of people whom you call refugees and say you are protecting , but who call themselves prisoners of war , compulsorily detained , and detesting your protection .
56802080	passion	detested	9	9	7	7	Stein maintained at the time that she detested `` passion in its many disguised forms '' .
56992738	relationship	detests	11	11	7	7	Somewhat cruel in nature , Dara Negev detests Valya and her relationship with Loethar .
57598447	smoke	detest	20	20	19	19	The faerie is typically depicted carrying a clay pipe , though he does not smoke it because faeries generally detest smoke .
57697775	oatmeal	detested	15	15	14	14	The Europeans were living on oatmeal and potatoes while the Aboriginal people , who detested oatmeal and refused to eat it , survived on potatoes and rice supplemented by mutton birds they caught .
58559880	superstition	detesting	40	40	39	39	The five-day journey was too much for the 83-year-old , and he believed he was about to die on 28 February , writing `` I die adoring God , loving my friends , not hating my enemies , and detesting superstition .
59147328	function	detest	12	12	18	18	The local ruffians are also involved in collecting donations for the annual function , which Jhumur and Rajat detest .
59273003	affinity	detest	9	9	5	5	The inhabitants of the locality detest Jhumur ' s affinity with Rajat .
59995378	practice	detested	11	11	7	7	Sumner followed his own foreign policy and detested Grant ' s practice of nepotism in making political appointments .
60030280	aggrandisement	detest	24	24	22	22	That is is fluff and pap and not altogether true is a thing we should be concerned about , however much we detest self aggrandisement .
60091531	war	detest	31	31	29	29	That great God who is the searcher of my heart knows with what a sad sense I go upon this service , and with what a perfect hatred I detest this war without an enemy ; but I look upon it as sent from God .
60606047	form	detested	9	9	14	14	Ten of these novels were of the three volume form , which she so detested and found hard to comply with .
61154502	move	detests	24	24	27	27	The Cowardly Lions A reference to their tendency to punt on fourth downs as opposed to trying to achieve a first down , a move which Easterbrook detests .
61175653	guy	detest	16	16	13	13	The crime under investigation was both serious enough to keep you interested and detest the bad guy -LRB- s -RRB- but not so serious that the team could not let loose at times '' , and `` overall , an excellent episode from start to finish , blending just the right portions of all the things we ' ve grown to love about the show .
61275908	trilogy	detest	12	12	8	8	The definition especially refers to those who adamantly detest the Peter Jackson-directed trilogy for deviating even in minor detail from the original text .
62080460	idea	detests	23	23	20	20	Strike is helped in his quest by his enterprising temporary secretary Robin , whose boyfriend Matthew , an accountant , detests the very idea of her working for a detective .
62678702	union	detested	14	14	12	12	There was little enthusiasm for it outside Burgundy - the French naturally detested this union between their two enemies , whilst the English merchants , who still suffered from restrictions on the sale of their cloth in England , showed their disapproval by attacking Dutch and Flemish merchants amongst them .
63391398	animal	detested	11	11	10	10	The horse was among the Sami , a feared and detested animal , probably because it was the preferred form of transportation of the Norsemen .
63709446	dishonesty	detest	13	13	12	12	The judges -LRB- known as Inyangamugayo , which means `` those who detest dishonesty '' in Kinyarwanda -RRB- who preside over the genocide trials were elected by the public .
63792153	poet	detested	31	31	28	28	The Kaiser upon assuming ownership of the Achilleion also removed the statue of Jewish poet Heinrich Heine which Empress Elisabeth had installed at the palace because the Kaiser detested the Jewish poet whom he considered a democrat , and therefore a radical and a subversive .
64336667	home	detests	17	17	13	13	Their marriage slowly starts to break down to the point where Angela openly detests him and returns home one day with a young bachelor lover , Bill Nesbit .
64563564	father	detests	6	6	2	2	Tim also detests Natalie and her father , making them responsible for his anger and terrorising his stepsister to get rid of his aggressiveness .
64584007	existence	detests	6	6	4	4	Though at first he detests his existence , he realizes that he is the only hope of saving those on board and preserving the future of humanity .
64595753	name	detests	23	23	26	26	Though obviously more responsible and mature than Kazuma when it comes to running things , she often affectionately calls him Kazu-kun , a name which he detests , and is still very much wet behind the ears on many other details surrounding both her and Kazuma ' s current situation .
64598343	ist	detested	12	12	2	2	Though Perlman detested ideology and would claim that the only `` - ist '' he would respond to was cellist , his work both as an author and publisher has been very influential on modern anarchist thought .
64602615	thought	detests	4	4	2	2	Though she detests the thought of sharing Falcon Crest with anyone , she has choice and accepts the offer .
64623877	lifestyle	detested	17	17	14	14	Though born with the proverbial silver spoon in her mouth , Bethsab e e detested the rich lifestyle and estranged herself from her family , with the exception of her sister Jacqueline , with whom Bethsab e e appeared to have been close .
